Test Loss,0.2771608497275681
Test Accuracy,0.9180327653884888
Test AUC,0.9510131478309631
Precision,0.9300699300699301
Recall,0.8986486486486487
F1-score,0.9140893470790379
True Negatives,147.0
False Positives,10.0
False Negatives,15.0
True Positives,133.0
