Test Loss,0.24486003816127777
Test Accuracy,0.9147540926933289
Test AUC,0.9576350450515747
Precision,0.9316770186335404
Recall,0.9090909090909091
F1-score,0.9202453987730062
True Negatives,129.0
False Positives,11.0
False Negatives,15.0
True Positives,150.0
